timestamp,route_id,vehicle_id,vehicle_name,latitude,longitude,ground_speed,heading,seconds_since_report,is_on_route,is_delayed
2025-11-24T17:50:26.030797+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,15,True,False
2025-11-24T17:50:26.030797+00:00,29,33,2303,33.778179,-84.397328,0,0,16,True,False
2025-11-24T17:50:26.030797+00:00,29,34,2302,33.77806,-84.38874,15.00089476074,175,17,True,False
2025-11-24T17:50:26.030797+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:26.030797+00:00,17,15,2214,33.78636825,-84.40532109,0,0,17,True,False
2025-11-24T17:50:26.030797+00:00,22,1,2201,33.77315003,-84.39701207,0,0,17,True,False
2025-11-24T17:50:26.030797+00:00,21,4,2203,33.77943,-84.40231,16.00080528237,142,16,True,False
2025-11-24T17:50:26.030797+00:00,17,3,2202,33.78153,-84.3933397768,0,0,13,True,False
2025-11-24T17:50:26.030797+00:00,29,31,2306,33.77298,-84.3971,0,0,13,True,False
2025-11-24T17:50:31.088567+00:00,26,8,2207,33.79148,-84.40737,0,0,17,True,False
2025-11-24T17:50:31.088567+00:00,21,5,2204,33.77867,-84.40481,13.00107371748,268,16,True,False
2025-11-24T17:50:31.088567+00:00,21,13,2212,33.77322,-84.39832,5.99946312978,260,17,True,False
2025-11-24T17:50:31.088567+00:00,21,9,2208,33.77124,-84.39228,0,0,16,True,False
2025-11-24T17:50:31.088567+00:00,20,7,2206,33.771857,-84.39192,0,0,14,True,False
2025-11-24T17:50:31.088567+00:00,20,12,2211,33.77543,-84.39198,0.99991052163,180,15,True,False
2025-11-24T17:50:31.088567+00:00,28,10,2209,33.775274,-84.396138,0,0,14,True,False
2025-11-24T17:50:31.088567+00:00,20,6,2205,33.77989,-84.4027,14.00098423911,320,16,True,False
2025-11-24T17:50:31.088567+00:00,18,35,2309,33.79741,-84.35235,24.99999997704,98,17,True,False
2025-11-24T17:50:31.088567+00:00,29,16,2215,33.77348,-84.40001,22.00026841215,102,14,True,False
2025-11-24T17:50:31.088567+00:00,28,14,2213,33.77586,-84.39411,14.00098423911,79,16,True,False
2025-11-24T17:50:31.088567+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,15,True,False
2025-11-24T17:50:31.088567+00:00,29,33,2303,33.778179,-84.397328,0,0,16,True,False
2025-11-24T17:50:31.088567+00:00,29,34,2302,33.77776,-84.3887,11.99892625956,166,17,True,False
2025-11-24T17:50:31.088567+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:31.088567+00:00,17,15,2214,33.78636825,-84.40532109,0,0,17,True,False
2025-11-24T17:50:31.088567+00:00,22,1,2201,33.77315003,-84.39701207,0,0,17,True,False
2025-11-24T17:50:31.088567+00:00,21,4,2203,33.77906,-84.40197,19.00053684726,141,17,True,False
2025-11-24T17:50:31.088567+00:00,17,3,2202,33.78153,-84.39339,11.99892625956,281,13,True,False
2025-11-24T17:50:31.088567+00:00,29,31,2306,33.77294,-84.39708,3.99964208652,175,13,True,False
2025-11-24T17:50:35.962921+00:00,26,8,2207,33.79148,-84.40737,0,0,17,True,False
2025-11-24T17:50:35.962921+00:00,21,5,2204,33.77865,-84.40517,14.00098423911,269,16,True,False
2025-11-24T17:50:35.962921+00:00,21,13,2212,33.77315,-84.3984,4.99955260815,211,17,True,False
2025-11-24T17:50:35.962921+00:00,21,9,2208,33.77125,-84.3922,7.99928417304,91,16,True,False
2025-11-24T17:50:35.962921+00:00,20,7,2206,33.771857,-84.39192,1.99982104326,357,14,True,False
2025-11-24T17:50:35.962921+00:00,20,12,2211,33.77533,-84.39197,11.99892625956,176,15,True,False
2025-11-24T17:50:35.962921+00:00,28,10,2209,33.775274,-84.396138,0,0,14,True,False
2025-11-24T17:50:35.962921+00:00,20,6,2205,33.78022,-84.403,24.00008945541,322,16,True,False
2025-11-24T17:50:35.962921+00:00,18,35,2309,33.79732,-84.35175,24.99999997704,99,17,True,False
2025-11-24T17:50:35.962921+00:00,29,16,2215,33.7734035096,-84.3995830602,16.00080528237,102,14,True,False
2025-11-24T17:50:35.962921+00:00,28,14,2213,33.77587,-84.39383,7.99928417304,87,16,True,False
2025-11-24T17:50:35.962921+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,15,True,False
2025-11-24T17:50:35.962921+00:00,29,33,2303,33.778179,-84.397328,14.00098423911,93,16,True,False
2025-11-24T17:50:35.962921+00:00,29,34,2302,33.77742,-84.38887,1.99982104326,180,17,True,False
2025-11-24T17:50:35.962921+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:35.962921+00:00,17,15,2214,33.78636825,-84.40532109,0,0,17,True,False
2025-11-24T17:50:35.962921+00:00,22,1,2201,33.77315003,-84.39701207,0,0,17,True,False
2025-11-24T17:50:35.962921+00:00,21,4,2203,33.7789,-84.40181,17.000715804,138,15,True,False
2025-11-24T17:50:35.962921+00:00,17,3,2202,33.7815114385,-84.3938996174,19.00053684726,264,13,True,False
2025-11-24T17:50:35.962921+00:00,29,31,2306,33.77287,-84.39711,3.99964208652,213,13,True,False
2025-11-24T17:50:40.560719+00:00,26,8,2207,33.79143,-84.40754,13.00107371748,251,17,True,False
2025-11-24T17:50:40.560719+00:00,21,5,2204,33.77866,-84.40556,17.000715804,272,16,True,False
2025-11-24T17:50:40.560719+00:00,21,13,2212,33.77315,-84.3984,4.99955260815,211,12,True,False
2025-11-24T17:50:40.560719+00:00,21,9,2208,33.7712,-84.39212,2.99973156489,161,16,True,False
2025-11-24T17:50:40.560719+00:00,20,7,2206,33.771857,-84.39192,10.99901573793,6,14,True,False
2025-11-24T17:50:40.560719+00:00,20,12,2211,33.77498,-84.39197,21.00035789052,180,15,True,False
2025-11-24T17:50:40.560719+00:00,28,10,2209,33.775274,-84.396138,0,0,14,True,False
2025-11-24T17:50:40.560719+00:00,20,6,2205,33.78052,-84.40328,14.00098423911,316,16,True,False
2025-11-24T17:50:40.560719+00:00,18,35,2309,33.79732,-84.35175,24.99999997704,99,12,True,False
2025-11-24T17:50:40.560719+00:00,29,16,2215,33.7734035096,-84.3995830602,0,0,14,True,False
2025-11-24T17:50:40.560719+00:00,28,14,2213,33.77588,-84.3938,0.99991052163,88,16,True,False
2025-11-24T17:50:40.560719+00:00,28,40,2305,33.7808216228,-84.3864059203,0,0,15,True,False
2025-11-24T17:50:40.560719+00:00,29,33,2303,33.77828,-84.39686,17.000715804,88,16,True,False
2025-11-24T17:50:40.560719+00:00,29,34,2302,33.7773229479,-84.38879,0.99991052163,176,17,True,False
2025-11-24T17:50:40.560719+00:00,20,17,2216,33.78059,-84.40494,0,0,16,True,False
2025-11-24T17:50:40.560719+00:00,17,15,2214,33.78636825,-84.40532109,0,0,12,True,False
2025-11-24T17:50:40.560719+00:00,22,1,2201,33.77315003,-84.39701207,0,0,12,True,False
2025-11-24T17:50:40.560719+00:00,21,4,2203,33.77861,-84.40156,10.99901573793,141,16,True,False
2025-11-24T17:50:40.560719+00:00,17,3,2202,33.7815,-84.39443,23.00017893378,267,13,True,False
2025-11-24T17:50:40.560719+00:00,29,31,2306,33.77284,-84.39722,4.99955260815,267,13,True,False
2025-11-24T17:50:45.552306+00:00,26,8,2207,33.79131,-84.4079,18.00062632563,242,17,True,False
2025-11-24T17:50:45.552306+00:00,21,5,2204,33.77867,-84.40595,13.00107371748,275,16,True,False
